"target","R","n","coefficient","method","source","reps","valid_reps","coverage","miss_below","miss_above","mean_length","median_length","mean_estimate","bias","mean_se_if_n","mean_se_if_unbiased","mean_se_delta2_var","mean_bias_delta2","mean_variance_ratio_unbiased","mean_variance_ratio_delta2"
0.5,2,20,"Conger","fisher_if_unbiased","Moss 2024 Fisher scale; n-1 IF covariance",500,500,0.93,0.03,0.04,0.793524561313737,0.823026206313321,0.4761005061497,-0.0238994938503004,0.190507913162804,0.195456994805956,0.198792281604973,-0.00247851128655334,1.05263157894737,1.08873583553853
0.5,2,40,"Conger","arcsine_delta2_center_var","Moss 2024 arcsine scale; second-order delta variance and bias",500,500,0.924,0.028,0.048,0.576031459761432,0.5877344126384,0.484096943408423,-0.015903056591577,0.142403724939277,0.14421785826536,0.145300188247326,-0.00154747433150052,1.02564102564103,1.04103909414752
0.5,2,40,"Conger","arcsine_delta2_var","Moss 2024 arcsine scale; second-order delta variance",500,500,0.926,0.028,0.046,0.576056390609485,0.58775570878922,0.484096943408423,-0.015903056591577,0.142403724939277,0.14421785826536,0.145300188247326,-0.00154747433150052,1.02564102564103,1.04103909414752
0.5,2,40,"Conger","arcsine_if_n","Moss 2024 arcsine scale; plug-in IF covariance",500,500,0.924,0.028,0.048,0.565027520974909,0.576089344375821,0.484096943408423,-0.015903056591577,0.142403724939277,0.14421785826536,0.145300188247326,-0.00154747433150052,1.02564102564103,1.04103909414752
0.5,2,40,"Conger","arcsine_if_unbiased","Moss 2024 arcsine scale; n-1 IF covariance",500,500,0.924,0.028,0.048,0.571940428928653,0.583144125305836,0.484096943408423,-0.015903056591577,0.142403724939277,0.14421785826536,0.145300188247326,-0.00154747433150052,1.02564102564103,1.04103909414752
0.5,2,40,"Conger","basic_delta2_center_var","identity scale; second-order delta variance and bias",500,500,0.918,0.028,0.054,0.587794742894997,0.600420726280313,0.484096943408423,-0.015903056591577,0.142403724939277,0.14421785826536,0.145300188247326,-0.00154747433150052,1.02564102564103,1.04103909414752
0.5,2,40,"Conger","basic_delta2_var","identity scale; second-order delta variance",500,500,0.918,0.028,0.054,0.587794742894997,0.600420726280313,0.484096943408423,-0.015903056591577,0.142403724939277,0.14421785826536,0.145300188247326,-0.00154747433150052,1.02564102564103,1.04103909414752
0.5,2,40,"Conger","basic_if_n","identity scale; plug-in IF covariance",500,500,0.918,0.028,0.054,0.576077442828176,0.587352566557387,0.484096943408423,-0.015903056591577,0.142403724939277,0.14421785826536,0.145300188247326,-0.00154747433150052,1.02564102564103,1.04103909414752
0.5,2,40,"Conger","basic_if_unbiased","identity scale; n-1 IF covariance",500,500,0.918,0.028,0.054,0.583416304840984,0.594835066510296,0.484096943408423,-0.015903056591577,0.142403724939277,0.14421785826536,0.145300188247326,-0.00154747433150052,1.02564102564103,1.04103909414752
0.5,2,40,"Conger","fisher_delta2_center_var","Moss 2024 Fisher scale; second-order delta variance and bias",500,500,0.944,0.028,0.028,0.579436243658813,0.591780237426844,0.484096943408423,-0.015903056591577,0.142403724939277,0.14421785826536,0.145300188247326,-0.00154747433150052,1.02564102564103,1.04103909414752
