"cell","b","kappa_AC","kappa_IPW","delta","se","z","boot_var_AC","boot_var_IPW","boot_cov","reject_05"
"null",62,0.850459767314284,0.849427023738359,0.00103274357592453,0.000886024036117546,1.16559318238125,0.00024177666557059,0.000246235200114785,0.000243613413546399,FALSE
"null",63,0.838864705248948,0.838999626376013,-0.000134921127064924,0.00069893253020353,-0.193038843142177,0.000261268011533502,0.000260825148270439,0.000260802326561082,FALSE
"null",64,0.840889139158189,0.839531764416933,0.00135737474125663,0.00097537647414184,1.39164187084878,0.000221387797960208,0.000226046194582328,0.000223241316638113,FALSE
"null",65,0.826244866754517,0.826727763688951,-0.000482896934434374,0.00087703595098158,-0.550601071591096,0.000245498081811485,0.000242249527960012,0.000243489208856091,FALSE
"null",66,0.837063280738743,0.837254337302019,-0.000191056563275338,0.000885328503467432,-0.215803018345231,0.000211235552655521,0.000208027637962182,0.000209239692029325,FALSE
"null",67,0.801617304703423,0.802260171467022,-0.000642866763598815,0.000982624707333427,-0.654234275610043,0.00021443282490721,0.000211211360973896,0.000212339317282822,FALSE
"null",68,0.841473900820256,0.841545174665674,-7.12738454180517e-05,0.000845685588364043,-0.084279366231047,0.000210692760942472,0.000212245521209483,0.000211111549018794,FALSE
"null",69,0.830351493779039,0.830441836874266,-9.03430952277073e-05,0.00100637078851226,-0.0897711820126091,0.000216741328563178,0.000214388944324488,0.000215058745361847,FALSE
"null",70,0.830287714526844,0.83071703998438,-0.000429325457536378,0.00108476571539904,-0.395777126287998,0.000190873042370105,0.000192771546693336,0.000191233936203068,FALSE
"null",71,0.83599897450393,0.835730490521957,0.000268483981972878,0.000704510188744574,0.38109311442509,0.000228291254553022,0.00022771512560828,0.000227755022777629,FALSE
"null",72,0.807573645151059,0.80701204552828,0.000561599622779463,0.0009075303701399,0.618821850218511,0.00030970987028349,0.000312552178561903,0.000310719218736334,FALSE
"null",73,0.845643645838462,0.845593940442086,4.9705396375832e-05,0.000911512854649607,0.0545306586981038,0.000225664084339213,0.000226849647846417,0.000225841438250719,FALSE
"null",74,0.837935719969833,0.837668702827972,0.000267017141861059,0.000842556773493786,0.316912937218264,0.00021874447616276,0.000219986140205061,0.00021901035722563,FALSE
"null",75,0.844339325832769,0.843505674837262,0.000833650995507029,0.000894626665705554,0.93184232872107,0.000261931186604822,0.000263240121407139,0.000262185475570485,FALSE
"null",76,0.821855610149876,0.822647064357372,-0.000791454207496045,0.00105255132516104,-0.751938825762205,0.000223760773296186,0.000221426191326917,0.000222039550165503,FALSE
"null",77,0.806061397822218,0.805198095108906,0.00086330271331192,0.000895139998392233,0.964433177896758,0.000236382329001592,0.000237227238018808,0.00023640414570184,FALSE
