"spec","mechanism","n","b","method","truth","est","observed_fraction"
"anchor_moderate","anchor",500,34,"ipw",0.666931633438082,0.720718180105527,0.8005
"anchor_moderate","anchor",500,35,"ipw",0.666931633438082,0.699710129808028,0.806
"anchor_moderate","anchor",500,36,"ipw",0.666931633438082,0.733076575032931,0.7975
"anchor_moderate","anchor",500,37,"ipw",0.666931633438082,0.698687540648789,0.788
"anchor_moderate","anchor",500,38,"ipw",0.666931633438082,0.694965348942203,0.775
"anchor_moderate","anchor",500,39,"ipw",0.666931633438082,0.687095618992575,0.8265
"anchor_moderate","anchor",500,40,"ipw",0.666931633438082,0.709906788572105,0.7805
"anchor_moderate","anchor",500,41,"ipw",0.666931633438082,0.703819776103509,0.797
"anchor_moderate","anchor",500,42,"ipw",0.666931633438082,0.669521303873475,0.791
"anchor_moderate","anchor",500,43,"ipw",0.666931633438082,0.703066501344113,0.794
"anchor_moderate","anchor",500,44,"ipw",0.666931633438082,0.701264848118479,0.821
"anchor_moderate","anchor",500,45,"ipw",0.666931633438082,0.704516909355997,0.794
"anchor_moderate","anchor",500,46,"ipw",0.666931633438082,0.719650653115478,0.774
"anchor_moderate","anchor",500,47,"ipw",0.666931633438082,0.671921605632981,0.784
"anchor_moderate","anchor",500,48,"ipw",0.666931633438082,0.714246263203297,0.782
"anchor_moderate","anchor",500,49,"ipw",0.666931633438082,0.654300370161335,0.816
"anchor_moderate","anchor",500,50,"ipw",0.666931633438082,0.702306551429584,0.7975
"anchor_moderate","anchor",500,51,"ipw",0.666931633438082,0.687140330990133,0.8135
"anchor_moderate","anchor",500,52,"ipw",0.666931633438082,0.708583426454212,0.79
"anchor_moderate","anchor",500,53,"ipw",0.666931633438082,0.715016079993185,0.793
"anchor_moderate","anchor",500,54,"ipw",0.666931633438082,0.68781343094617,0.802
"anchor_moderate","anchor",500,55,"ipw",0.666931633438082,0.697075696486906,0.7975
"anchor_moderate","anchor",500,56,"ipw",0.666931633438082,0.685370338094301,0.7725
"anchor_moderate","anchor",500,57,"ipw",0.666931633438082,0.71609330527299,0.7825
"anchor_moderate","anchor",500,58,"ipw",0.666931633438082,0.692952869406938,0.7795
"anchor_moderate","anchor",500,59,"ipw",0.666931633438082,0.655668939555095,0.789
"anchor_moderate","anchor",500,60,"ipw",0.666931633438082,0.731678814819214,0.79
"anchor_moderate","anchor",500,61,"ipw",0.666931633438082,0.677691845408487,0.7785
"anchor_moderate","anchor",500,62,"ipw",0.666931633438082,0.660974753057056,0.8065
"anchor_moderate","anchor",500,63,"ipw",0.666931633438082,0.703868688683823,0.75
"anchor_moderate","anchor",500,64,"ipw",0.666931633438082,0.7089489250039,0.7995
"anchor_moderate","anchor",500,65,"ipw",0.666931633438082,0.711499741457668,0.7925
"anchor_moderate","anchor",500,66,"ipw",0.666931633438082,0.691822878907872,0.8225
"anchor_moderate","anchor",500,67,"ipw",0.666931633438082,0.713298836323842,0.795
"anchor_moderate","anchor",500,68,"ipw",0.666931633438082,0.688687199605363,0.793
"anchor_moderate","anchor",500,69,"ipw",0.666931633438082,0.661728098776249,0.793
"anchor_moderate","anchor",500,70,"ipw",0.666931633438082,0.706710976499542,0.7755
"anchor_moderate","anchor",500,71,"ipw",0.666931633438082,0.695754912819364,0.8
"anchor_moderate","anchor",500,72,"ipw",0.666931633438082,0.728149570895896,0.794
"anchor_moderate","anchor",500,73,"ipw",0.666931633438082,0.691045069820179,0.8005
"anchor_moderate","anchor",500,74,"ipw",0.666931633438082,0.681487044076074,0.797
"anchor_moderate","anchor",500,75,"ipw",0.666931633438082,0.662329379135207,0.8055
