"b","kappa_id","kappa_lin","kappa_quad","se_id","se_lin","se_quad","cor_id_lin","cor_id_quad","cor_lin_quad","delta_id_quad","se_id_quad","reject_id_eq_quad"
136,0.699483345939275,0.677085347772836,0.654039218649202,0.0137238460988203,0.0171634621224524,0.0240742505220428,0.854075089379839,0.641388999011715,0.939314745141268,0.0454441272900732,0.0185497921249553,TRUE
137,0.68621645998697,0.65333644041443,0.616318735313427,0.0137686406032158,0.0179351001903887,0.0258882666230146,0.863764404425154,0.673083490048178,0.946801003563069,0.0698977246735435,0.0194920921329774,TRUE
138,0.710740915204998,0.687861746299823,0.662389373426788,0.0136573048547762,0.0175413212585519,0.0248936951211082,0.860253305143262,0.667238358899862,0.947342864279563,0.0483515417782098,0.0187755583927116,TRUE
139,0.722841148033311,0.694587685524241,0.663169503160129,0.0130831623932495,0.0166680399690474,0.023664077059167,0.863072704055537,0.661606056526228,0.942242159583095,0.0596716448731823,0.0179301404553323,TRUE
140,0.717461351096972,0.702125702358847,0.685608453988234,0.0128739917196867,0.0160134079794454,0.0223708571375442,0.856464691929702,0.648911871978168,0.940115024201059,0.0318528971087386,0.0171002567244844,FALSE
141,0.676633244908053,0.64303946823229,0.605474504952165,0.013697718604544,0.0175771599123919,0.0257288761857276,0.850636843968941,0.627521328636922,0.934907104880778,0.0711587399558882,0.0201814708122241,TRUE
142,0.7124394730022,0.672446212821658,0.626580274511898,0.0137458024628995,0.0179267244980526,0.0263272461383878,0.855518344095305,0.643673968292134,0.939325362796017,0.0858591984903019,0.0204008273480107,TRUE
143,0.698886419381785,0.652430639152204,0.599128997030388,0.0134803518642716,0.01798095225506,0.0267087039639511,0.851523187380518,0.639326957427441,0.938891869750519,0.0997574223513973,0.0208495734027401,TRUE
144,0.716253802163088,0.691028124791235,0.66821267434485,0.0130732302570132,0.0165637663498682,0.0231528862553793,0.866844348230885,0.668643936950102,0.942823508894549,0.0480411278182387,0.0173836465740575,TRUE
145,0.712198267815422,0.676846049298599,0.636632758918743,0.0135843773753825,0.0174997596378342,0.0254163374722548,0.862743832499212,0.65711248551002,0.940819621103784,0.0755655088966791,0.01941055066756,TRUE
146,0.696317615921121,0.671495426479726,0.646519785943121,0.0137088828212421,0.0172400860058312,0.024503967490611,0.859900157533215,0.653902360746146,0.941273418312441,0.0497978299780004,0.0186830802735138,TRUE
147,0.701540959323483,0.67843588041184,0.657103281741157,0.01310380475693,0.016034920519635,0.0220540686847531,0.84686638770214,0.619256506910558,0.934225551942895,0.0444376775823265,0.0173254446265336,TRUE
148,0.726759109350969,0.702047064197457,0.680131886664847,0.0132454697777798,0.0171061655312748,0.0239655319670205,0.871564693287182,0.689409213134981,0.949629822309936,0.0466272226861224,0.0176664749764214,TRUE
149,0.704112988820039,0.676357210765195,0.649309807125333,0.0138744499976768,0.0176183310101864,0.0243797723908885,0.868543315798787,0.676954330489662,0.946105201706989,0.0548031816947061,0.0181357665198878,TRUE
150,0.704311474788531,0.667997844759279,0.626205844317209,0.0132262073433782,0.0171614187245045,0.0243872616652381,0.857638826536175,0.655199872392028,0.94244741479812,0.078105630471322,0.0186279459746875,TRUE
151,0.722145933384309,0.699928096746113,0.678179269384329,0.013429321268248,0.0171215350317698,0.0241022821677246,0.868868677750016,0.677044976887131,0.94539399366172,0.0439666639999797,0.0179716028235975,TRUE
152,0.690640663080168,0.665926186746774,0.642002982014946,0.0133822234793632,0.0168611610332828,0.0239427877076046,0.854334889617274,0.651456844579333,0.943320909759315,0.0486376810652215,0.0182996547330291,TRUE
153,0.71387368836737,0.69604258586598,0.678011309193684,0.0136682796420341,0.0161824760606574,0.0217890442916123,0.871438772371465,0.661318784345208,0.936600782907752,0.0358623791736858,0.016360869519349,TRUE
154,0.707308300371185,0.683659936786935,0.663098841172229,0.013442286409084,0.0169039074482489,0.0230759729993664,0.874290686502927,0.693147359488592,0.948492647066121,0.0442094591989556,0.0168278196442581,TRUE
155,0.716338280007988,0.692142833310184,0.672564512325136,0.0137222464111667,0.0165444040524763,0.0222057311752278,0.873133101373829,0.669194047489505,0.939580185523928,0.0437737676828519,0.0165399800854288,TRUE
156,0.710103146192575,0.685858691495672,0.658941349013397,0.0139282961520091,0.0178102024708031,0.0252010939210828,0.872662467030642,0.688260300316447,0.948467211103706,0.0511617971791781,0.0185989895768488,TRUE
157,0.712201966896,0.69466819830232,0.673826872113092,0.0128579259959634,0.0159985294277122,0.0229164405085413,0.844478241618901,0.628755198937727,0.939385837990102,0.0383750947829087,0.0178872618998773,TRUE
158,0.72825154794779,0.699951773993449,0.673399017168725,0.0132932790980791,0.016727540892253,0.02350644623959,0.862426136800938,0.654622949669705,0.939637092886762,0.054852530779065,0.0178928497048575,TRUE
159,0.709270993470652,0.684753899149368,0.658100728598205,0.0134753301700143,0.0167686394543689,0.0237188377014217,0.852779907829951,0.635826284945415,0.937766158303968,0.0511702648724472,0.0183772480829296,TRUE
160,0.70681708057692,0.66769441726621,0.63023404684902,0.0132659180518559,0.0176438115830446,0.0256459050999232,0.854311195856345,0.654559702565578,0.944574284403799,0.0765830337279002,0.0197056601065159,TRUE
161,0.699474345586804,0.690797088461083,0.68102881150367,0.0139120492259449,0.0167983704671306,0.0224903599234932,0.861448080447385,0.665359402442987,0.94577331087733,0.0184455340831337,0.0168225086104248,FALSE
162,0.69026175108444,0.652462539749909,0.614574099766205,0.0135298470081635,0.0175795093144453,0.0251663428200444,0.860341090523073,0.661685225627146,0.943201374350159,0.0756876513182354,0.0191258518590857,TRUE
163,0.696234912615547,0.654326866423777,0.617184292593005,0.0134959590781584,0.0173524189412372,0.0244666083900236,0.877384944546634,0.683138607471974,0.941908475774432,0.0790506200225417,0.0181551818765972,TRUE
164,0.675328460551701,0.658569364830196,0.640034808846982,0.0137615604188546,0.0168355887422042,0.0233799599706859,0.848468886787318,0.634326966463191,0.940406876449003,0.0352936517047197,0.0181058099539585,FALSE
165,0.696031843541199,0.659098965677509,0.622514314878227,0.0137620390158364,0.0176597810526949,0.0246133180278519,0.879167155521059,0.697362999481229,0.946969575717594,0.0735175286629719,0.0179659227827455,TRUE
166,0.708103100241203,0.679869166926241,0.650689375278641,0.0135729958703926,0.0170678693654981,0.0237309034689617,0.865569238255511,0.666525018097197,0.943244058340228,0.0574137249625614,0.0178327593628037,TRUE
167,0.702748538279129,0.676460790296877,0.651165611010242,0.0137644472385132,0.0172083532489334,0.0242090201282062,0.864684251146161,0.662929128027419,0.94194985034774,0.0515829272688862,0.0182682556143268,TRUE
168,0.70696224163925,0.678470517950881,0.656609017695079,0.0132613703422852,0.0167500359688948,0.0229285429106594,0.878604856047519,0.695787945000867,0.947062770451493,0.0503532239441715,0.0166869419776752,TRUE
169,0.702900726962546,0.673152568715345,0.642380316612626,0.0132084666248881,0.016665774357159,0.0236464864025231,0.854811555179014,0.640782073011154,0.93757299913658,0.0605204103499202,0.018257712786804,TRUE
170,0.720933974188528,0.709286169289504,0.694047640597247,0.0131850869434363,0.0160962231621754,0.0220161616180948,0.862815877976874,0.672918092424879,0.947378290396023,0.0268863335912809,0.0163670958426796,FALSE
171,0.708119535065897,0.677473587516543,0.647744102302582,0.0132038520255579,0.0169655385502008,0.0237502027577621,0.869969394713955,0.6816787470373,0.945677512968943,0.0603754327633144,0.0176315877733452,TRUE
172,0.726616716636725,0.695677544948845,0.663465154817587,0.0138100949858941,0.01715202373925,0.0235417329428616,0.878104933992434,0.688737239783611,0.94481835047248,0.0631515618191374,0.0172364808035221,TRUE
173,0.697883793822474,0.673959707065337,0.641779813073609,0.0138835030493251,0.0173768885878296,0.0246452945477543,0.862631008647434,0.658322478329309,0.941518620233309,0.0561039807488645,0.0186985288990307,TRUE
174,0.717740063395054,0.690539311175076,0.662361594076777,0.0138473841913985,0.0168578080263505,0.0226678458671202,0.88001192575095,0.691316404676311,0.944427170750751,0.0553784693182776,0.0164798713704934,TRUE
175,0.687004303420694,0.66533883852142,0.648699963218724,0.0138427787756584,0.017275354415786,0.0240248235130342,0.861018090051788,0.661048206604585,0.943760433361317,0.0383043402019694,0.0181417927945026,TRUE
176,0.704897802766632,0.680061608237047,0.662580207589595,0.0137283887627084,0.0172903313140577,0.0237454934705186,0.870969686037146,0.670628647508882,0.941226117805267,0.0423175951770376,0.0177506108575274,TRUE
177,0.718818897358247,0.693631104422603,0.665811939890055,0.0130819037920426,0.0170433949639484,0.02440899702044,0.86192060629415,0.670962234457708,0.946961247606888,0.0530069574681916,0.0183966623725207,TRUE
178,0.716225932279194,0.67327055570546,0.626657928770682,0.0130262633351199,0.0165885996547018,0.0238238553040854,0.858346935881207,0.645724125070407,0.938092107716486,0.0895680035085116,0.0183433087409623,TRUE
179,0.721414937579699,0.696433273839132,0.676313708940753,0.0137374810453464,0.017112339771048,0.0231505318693888,0.883111510049149,0.699939173156868,0.946760934859922,0.0451012286389465,0.0167171232867445,TRUE
180,0.720329638133187,0.685612412889911,0.646645849468486,0.013699116058976,0.0171911729065151,0.0243776900484781,0.875968693505106,0.679713140889311,0.942108011618884,0.0736837886647006,0.0181094818424485,TRUE
181,0.696790329787666,0.659805339322893,0.623721901568902,0.0139660242642969,0.0179820783593271,0.0258154189745201,0.854940809452898,0.642180494156994,0.939336841745376,0.0730684282187642,0.0199605551640031,TRUE
182,0.691681676747158,0.673154406250211,0.658312312850604,0.0137129027587249,0.0167133104421469,0.0224022472551673,0.871321843176851,0.68022928626335,0.945593419971864,0.0333693638965533,0.0164915654445401,TRUE
183,0.715657868681475,0.690329716175689,0.662426898678278,0.0138449140648986,0.0173612059984748,0.0243150078245562,0.862635561755598,0.665156861145915,0.944634714940766,0.0532309700031961,0.01830479478101,TRUE
184,0.70941264056824,0.698003140043275,0.683131667484143,0.0136306546218688,0.0165225495735898,0.0223437275681619,0.862329766834907,0.660090136332391,0.941768332497938,0.0262809730840976,0.016821512629205,FALSE
185,0.69598180760783,0.661265264009614,0.62478129430724,0.0138534400864392,0.0170948642026403,0.0240482743070305,0.860184379635861,0.642283620184879,0.935528382824727,0.0712005133005904,0.0185008653377691,TRUE
186,0.72863613373266,0.710409756291338,0.691711148009381,0.0129688479774289,0.0165650015547977,0.02329297986875,0.855551861326189,0.662530764073744,0.947980310350009,0.0369249857232784,0.0176203068992813,TRUE
187,0.716880532980075,0.69060468539188,0.666592404747296,0.013899769944764,0.0171075818827978,0.024040348644583,0.853255669004223,0.62988309663615,0.935229611530998,0.0502881282327794,0.0187132145190583,TRUE
188,0.701057087898877,0.696547326263295,0.687759651941375,0.0138964730471035,0.0168588923870638,0.0228414385512,0.86907451542175,0.673958477161702,0.94395250695922,0.0132974359575017,0.0169408863873443,FALSE
189,0.724427382390892,0.706318014100716,0.688676695254538,0.0136711992941403,0.017285274158711,0.0239465726920923,0.871229511374603,0.692074575373272,0.950117656644189,0.0357506871363541,0.0175271088384105,TRUE
190,0.693597569721344,0.657366362868847,0.624850670216665,0.0132369230731786,0.0169761210508933,0.0242678894192141,0.844352781634091,0.621181608524209,0.937051443241135,0.0687468995046795,0.0191065312929156,TRUE
191,0.7214650076921,0.698813600782779,0.674856462361516,0.0132594175437347,0.0167365064289507,0.023249114104366,0.872695477453338,0.68557126283141,0.946482165591279,0.0466085453305844,0.0171362700001807,TRUE
192,0.692771797419498,0.663286504720571,0.630020784843491,0.0142948144915816,0.0180352783731161,0.0256003485572384,0.866367384063802,0.666173246103254,0.942633827992879,0.0627510125760071,0.0192910443709322,TRUE
193,0.708524029279026,0.686841000844559,0.670486176108396,0.013265784340367,0.0166974234326287,0.0232394231421068,0.870651898108867,0.672942949612881,0.942434365471579,0.0380378531706298,0.0173530910163609,TRUE
194,0.72494165896467,0.700238777541502,0.671080720898788,0.0134905695589368,0.0172080467931348,0.0248860581051464,0.862839006719853,0.661301851929298,0.941930355377492,0.0538609380658819,0.0189017843562154,TRUE
195,0.679617850738269,0.657339830008786,0.636014037197783,0.0136692229282572,0.0171536477686139,0.0234956642975461,0.864622114664196,0.679411732137779,0.948852178487002,0.0436038135404859,0.0173920670937458,TRUE
196,0.704649130599589,0.675513054690018,0.651035016570469,0.0136889435724858,0.0171381280408177,0.0239915640470981,0.864075721690057,0.659282311592056,0.940732057898141,0.0536141140291201,0.0181642623602414,TRUE
197,0.705679754524391,0.674174039214679,0.639775810584654,0.0134135025810537,0.0163627390077621,0.0227756788405332,0.860563932697486,0.639365391413462,0.933285000032137,0.0659039439397368,0.017549907794687,TRUE
198,0.711260030246547,0.672240494974354,0.633147540413015,0.0134901970603891,0.0175181404377672,0.0253942706255747,0.860333776517398,0.650424901916335,0.938449378639312,0.0781124898335325,0.019524790586588,TRUE
199,0.709563849908265,0.688917713222297,0.669356819919709,0.013923617785457,0.0173428976804979,0.0240621127699376,0.863072231221835,0.663339556299756,0.943656517617336,0.0402070299885561,0.0181210622220947,TRUE
200,0.715769389989497,0.708343635622821,0.699496660063481,0.013287195323041,0.0162915405470002,0.0222875130385664,0.861562287286083,0.665653038677444,0.945742265947082,0.016272729926016,0.0167042437804356,FALSE
