"model_family","dgp","dgp_name","n","rep","seed","method","coefficient","estimate","truth","error"
"guess","B","Non-exchangeable + MCAR",1000,12,220212,"ipw","Conger",0.680815818640296,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,12,220212,"ipw","Fleiss",0.680685129012937,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,12,220212,"ipw","Brennan-Prediger",0.689557007424603,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,12,220212,"fiml","Conger",0.676757387389999,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,12,220212,"fiml","Fleiss",0.676623199174915,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,12,220212,"fiml","Brennan-Prediger",0.684291589670549,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,12,220212,"gwet","Conger",0.800653837951135,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,12,220212,"gwet","Fleiss",0.800572215874744,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,12,220212,"gwet","Brennan-Prediger",0.806113138686131,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,13,220213,"available","Conger",0.800009801600201,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,13,220213,"available","Fleiss",0.799902170530183,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,13,220213,"available","Brennan-Prediger",0.804030373831776,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,13,220213,"ipw","Conger",0.679040459758818,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,13,220213,"ipw","Fleiss",0.678979848088042,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,13,220213,"ipw","Brennan-Prediger",0.684754825668996,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,13,220213,"fiml","Conger",0.673433049688209,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,13,220213,"fiml","Fleiss",0.673342483127879,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,13,220213,"fiml","Brennan-Prediger",0.680150582466371,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,13,220213,"gwet","Conger",0.800478084241356,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,13,220213,"gwet","Fleiss",0.800440405483898,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,13,220213,"gwet","Brennan-Prediger",0.804030373831776,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,14,220214,"available","Conger",0.790077934775728,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,14,220214,"available","Fleiss",0.789987237721184,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,14,220214,"available","Brennan-Prediger",0.794021247739602,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,14,220214,"ipw","Conger",0.665696694406077,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,14,220214,"ipw","Fleiss",0.665550498309816,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,14,220214,"ipw","Brennan-Prediger",0.670733405222699,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,14,220214,"fiml","Conger",0.669944732350318,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,14,220214,"fiml","Fleiss",0.669878824257681,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,14,220214,"fiml","Brennan-Prediger",0.67555147189738,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,14,220214,"gwet","Conger",0.790870440989206,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,14,220214,"gwet","Fleiss",0.790778985342108,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,14,220214,"gwet","Brennan-Prediger",0.794021247739602,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,15,220215,"available","Conger",0.826288148875233,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,15,220215,"available","Fleiss",0.826218216511612,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,15,220215,"available","Brennan-Prediger",0.831200093940817,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,15,220215,"ipw","Conger",0.736050831390341,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,15,220215,"ipw","Fleiss",0.73596471417412,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,15,220215,"ipw","Brennan-Prediger",0.742753915761482,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,15,220215,"fiml","Conger",0.705005382762374,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,15,220215,"fiml","Fleiss",0.704882052604805,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,15,220215,"fiml","Brennan-Prediger",0.711295572690033,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,15,220215,"gwet","Conger",0.826801659595336,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,15,220215,"gwet","Fleiss",0.826745151143317,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,15,220215,"gwet","Brennan-Prediger",0.831200093940817,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,16,220216,"available","Conger",0.7909010000289,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,16,220216,"available","Fleiss",0.790788209764661,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,16,220216,"available","Brennan-Prediger",0.796727395411606,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,16,220216,"ipw","Conger",0.656796640847758,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,16,220216,"ipw","Fleiss",0.656619704715353,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,16,220216,"ipw","Brennan-Prediger",0.664640345450848,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,16,220216,"fiml","Conger",0.663756599377893,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,16,220216,"fiml","Fleiss",0.663594478462963,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,16,220216,"fiml","Brennan-Prediger",0.671088141768023,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,16,220216,"gwet","Conger",0.791973066014304,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,16,220216,"gwet","Fleiss",0.791865819158602,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,16,220216,"gwet","Brennan-Prediger",0.796727395411606,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,17,220217,"available","Conger",0.816443030069159,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,17,220217,"available","Fleiss",0.816337182901526,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,17,220217,"available","Brennan-Prediger",0.820388914764788,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,17,220217,"ipw","Conger",0.707058104380932,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,17,220217,"ipw","Fleiss",0.706876266997535,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,17,220217,"ipw","Brennan-Prediger",0.71191931082449,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,17,220217,"fiml","Conger",0.699001026203393,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,17,220217,"fiml","Fleiss",0.698850567936169,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,17,220217,"fiml","Brennan-Prediger",0.703900246108159,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,17,220217,"gwet","Conger",0.817358074456197,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,17,220217,"gwet","Fleiss",0.817244703407753,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,17,220217,"gwet","Brennan-Prediger",0.820388914764788,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,18,220218,"available","Conger",0.788059929571388,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,18,220218,"available","Fleiss",0.787995655984464,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,18,220218,"available","Brennan-Prediger",0.792643447198035,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,18,220218,"ipw","Conger",0.682014929680147,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,18,220218,"ipw","Fleiss",0.681902846031892,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,18,220218,"ipw","Brennan-Prediger",0.688264283694686,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,18,220218,"fiml","Conger",0.675798847709963,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,18,220218,"fiml","Fleiss",0.675711619518279,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,18,220218,"fiml","Brennan-Prediger",0.681513271837473,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,18,220218,"gwet","Conger",0.788486578293014,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,18,220218,"gwet","Fleiss",0.788412023862091,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,18,220218,"gwet","Brennan-Prediger",0.792643447198035,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,19,220219,"available","Conger",0.80963041141114,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,19,220219,"available","Fleiss",0.809567830791459,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,19,220219,"available","Brennan-Prediger",0.8135103926097,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,19,220219,"ipw","Conger",0.732982076734968,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,19,220219,"ipw","Fleiss",0.732929436855781,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,19,220219,"ipw","Brennan-Prediger",0.738219543515812,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,19,220219,"fiml","Conger",0.712744994998637,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,19,220219,"fiml","Fleiss",0.712666970771831,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,19,220219,"fiml","Brennan-Prediger",0.717434300601872,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,19,220219,"gwet","Conger",0.809779277091004,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,19,220219,"gwet","Fleiss",0.809741777002058,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,19,220219,"gwet","Brennan-Prediger",0.8135103926097,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,20,220220,"available","Conger",0.784722380334353,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,20,220220,"available","Fleiss",0.784528396949798,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,20,220220,"available","Brennan-Prediger",0.790302551365997,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,20,220220,"ipw","Conger",0.674816108214627,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,20,220220,"ipw","Fleiss",0.674625515534076,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,20,220220,"ipw","Brennan-Prediger",0.682239168027494,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,20,220220,"fiml","Conger",0.670614983349841,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,20,220220,"fiml","Fleiss",0.670518667434371,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,20,220220,"fiml","Brennan-Prediger",0.678589044440711,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,20,220220,"gwet","Conger",0.785403908905398,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,20,220220,"gwet","Fleiss",0.785278132551555,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,20,220220,"gwet","Brennan-Prediger",0.790302551365997,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,21,220221,"available","Conger",0.785432571938189,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,21,220221,"available","Fleiss",0.785359016697373,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,21,220221,"available","Brennan-Prediger",0.791089566020314,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,21,220221,"ipw","Conger",0.629428457493842,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,21,220221,"ipw","Fleiss",0.62923090973117,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,21,220221,"ipw","Brennan-Prediger",0.637864280668497,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,21,220221,"fiml","Conger",0.630036896614569,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,21,220221,"fiml","Fleiss",0.629898067192856,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,21,220221,"fiml","Brennan-Prediger",0.637534982779052,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,21,220221,"gwet","Conger",0.786223071536847,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,21,220221,"gwet","Fleiss",0.786109109321499,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,21,220221,"gwet","Brennan-Prediger",0.791089566020314,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,22,220222,"available","Conger",0.817204864561783,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,22,220222,"available","Fleiss",0.817097610956625,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,22,220222,"available","Brennan-Prediger",0.822536181943487,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,22,220222,"ipw","Conger",0.723637801731433,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,22,220222,"ipw","Fleiss",0.723537499900557,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,22,220222,"ipw","Brennan-Prediger",0.730783174985673,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,22,220222,"fiml","Conger",0.699866005264934,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,22,220222,"fiml","Fleiss",0.699764756219503,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,22,220222,"fiml","Brennan-Prediger",0.706878647876682,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,22,220222,"gwet","Conger",0.817826055750338,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,22,220222,"gwet","Fleiss",0.817759938241285,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,22,220222,"gwet","Brennan-Prediger",0.822536181943487,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,23,220223,"available","Conger",0.806445653795532,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,23,220223,"available","Fleiss",0.806253407103867,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,23,220223,"available","Brennan-Prediger",0.81030701754386,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,23,220223,"ipw","Conger",0.70792363883144,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,23,220223,"ipw","Fleiss",0.707743026286745,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,23,220223,"ipw","Brennan-Prediger",0.712472312674862,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,23,220223,"fiml","Conger",0.677918308964679,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,23,220223,"fiml","Fleiss",0.677795890680737,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,23,220223,"fiml","Brennan-Prediger",0.682760506204101,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,23,220223,"gwet","Conger",0.807306083909934,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,23,220223,"gwet","Fleiss",0.80718692692512,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,23,220223,"gwet","Brennan-Prediger",0.81030701754386,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,24,220224,"available","Conger",0.811856542701238,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,24,220224,"available","Fleiss",0.811800470729295,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,24,220224,"available","Brennan-Prediger",0.81507864144062,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,24,220224,"ipw","Conger",0.714782214446699,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,24,220224,"ipw","Fleiss",0.714694829202261,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,24,220224,"ipw","Brennan-Prediger",0.719256858631667,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,24,220224,"fiml","Conger",0.693523283190652,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,24,220224,"fiml","Fleiss",0.693471300904889,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,24,220224,"fiml","Brennan-Prediger",0.698121536979628,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,24,220224,"gwet","Conger",0.812131259439688,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,24,220224,"gwet","Fleiss",0.812073700070506,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,24,220224,"gwet","Brennan-Prediger",0.81507864144062,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,25,220225,"available","Conger",0.806729621897108,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,25,220225,"available","Fleiss",0.806575611273116,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,25,220225,"available","Brennan-Prediger",0.810218553824692,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,25,220225,"ipw","Conger",0.683831455442196,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,25,220225,"ipw","Fleiss",0.683675022292489,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,25,220225,"ipw","Brennan-Prediger",0.688063232113172,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,25,220225,"fiml","Conger",0.675324307008459,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,25,220225,"fiml","Fleiss",0.675180399502803,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,25,220225,"fiml","Brennan-Prediger",0.68032563808681,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,25,220225,"gwet","Conger",0.80764395288249,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,25,220225,"gwet","Fleiss",0.807548779397228,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,25,220225,"gwet","Brennan-Prediger",0.810218553824692,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,26,220226,"available","Conger",0.810244868914187,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,26,220226,"available","Fleiss",0.810170782085236,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,26,220226,"available","Brennan-Prediger",0.812601531677884,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,26,220226,"ipw","Conger",0.709625308657486,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,26,220226,"ipw","Fleiss",0.709447524881862,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,26,220226,"ipw","Brennan-Prediger",0.712518621153572,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,26,220226,"fiml","Conger",0.692053182046744,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,26,220226,"fiml","Fleiss",0.691846259775765,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,26,220226,"fiml","Brennan-Prediger",0.695343152577707,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,26,220226,"gwet","Conger",0.810715488371985,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,26,220226,"gwet","Fleiss",0.810599597710203,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,26,220226,"gwet","Brennan-Prediger",0.812601531677884,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,27,220227,"available","Conger",0.814660731070388,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,27,220227,"available","Fleiss",0.814596613430949,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,27,220227,"available","Brennan-Prediger",0.818334416287633,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,27,220227,"ipw","Conger",0.716188029829943,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,27,220227,"ipw","Fleiss",0.716075020158497,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,27,220227,"ipw","Brennan-Prediger",0.721537462110982,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,27,220227,"fiml","Conger",0.700758068146956,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,27,220227,"fiml","Fleiss",0.7006432793229,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,27,220227,"fiml","Brennan-Prediger",0.706069667515793,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,27,220227,"gwet","Conger",0.814844511522591,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,27,220227,"gwet","Fleiss",0.814770785383038,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,27,220227,"gwet","Brennan-Prediger",0.818334416287633,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,28,220228,"available","Conger",0.811418066487272,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,28,220228,"available","Fleiss",0.811315601574748,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,28,220228,"available","Brennan-Prediger",0.815314797794118,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,28,220228,"ipw","Conger",0.687121381673041,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,28,220228,"ipw","Fleiss",0.686983403844661,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,28,220228,"ipw","Brennan-Prediger",0.69237576918676,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,28,220228,"fiml","Conger",0.678765151961949,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,28,220228,"fiml","Fleiss",0.678648881310304,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,28,220228,"fiml","Brennan-Prediger",0.68526478919681,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,28,220228,"gwet","Conger",0.812160275089993,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,28,220228,"gwet","Fleiss",0.81207743875728,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,28,220228,"gwet","Brennan-Prediger",0.815314797794118,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,29,220229,"available","Conger",0.817008104138996,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,29,220229,"available","Fleiss",0.816969054397421,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,29,220229,"available","Brennan-Prediger",0.820948217888366,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,29,220229,"ipw","Conger",0.715067162927406,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,29,220229,"ipw","Fleiss",0.71493736877944,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,29,220229,"ipw","Brennan-Prediger",0.720421454829396,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,29,220229,"fiml","Conger",0.687731322041527,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,29,220229,"fiml","Fleiss",0.68759125792414,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,29,220229,"fiml","Brennan-Prediger",0.693268021801199,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,29,220229,"gwet","Conger",0.817519143935599,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,29,220229,"gwet","Fleiss",0.817436019268479,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,29,220229,"gwet","Brennan-Prediger",0.820948217888366,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,30,220230,"available","Conger",0.798743596004762,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,30,220230,"available","Fleiss",0.798554625303625,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,30,220230,"available","Brennan-Prediger",0.802810516772439,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,30,220230,"ipw","Conger",0.687125088852368,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,30,220230,"ipw","Fleiss",0.686820139724873,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,30,220230,"ipw","Brennan-Prediger",0.691934178912928,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,30,220230,"fiml","Conger",0.662172677164404,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,30,220230,"fiml","Fleiss",0.661916015692299,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,30,220230,"fiml","Brennan-Prediger",0.66740041580953,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,30,220230,"gwet","Conger",0.799732272063271,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,30,220230,"gwet","Fleiss",0.79953707754072,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,30,220230,"gwet","Brennan-Prediger",0.802810516772439,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,31,220231,"available","Conger",0.798231085917187,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,31,220231,"available","Fleiss",0.798180863344667,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,31,220231,"available","Brennan-Prediger",0.801822323462415,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,31,220231,"ipw","Conger",0.680021292968002,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,31,220231,"ipw","Fleiss",0.679900448597142,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,31,220231,"ipw","Brennan-Prediger",0.685388659779105,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,31,220231,"fiml","Conger",0.662823449496109,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,31,220231,"fiml","Fleiss",0.66269773401932,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,31,220231,"fiml","Brennan-Prediger",0.667504149044469,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,31,220231,"gwet","Conger",0.798441350980614,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,31,220231,"gwet","Fleiss",0.798365229577543,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,31,220231,"gwet","Brennan-Prediger",0.801822323462415,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,32,220232,"available","Conger",0.810941049585212,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,32,220232,"available","Fleiss",0.810814982913367,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,32,220232,"available","Brennan-Prediger",0.81475300400534,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,32,220232,"ipw","Conger",0.701722792092739,0.651968965933788,""
"guess","B","Non-exchangeable + MCAR",1000,32,220232,"ipw","Fleiss",0.701467719031073,0.652116995171671,""
"guess","B","Non-exchangeable + MCAR",1000,32,220232,"ipw","Brennan-Prediger",0.706470206719655,0.636134949588477,""
"guess","B","Non-exchangeable + MCAR",1000,32,220232,"fiml","Conger",0.691164134893299,0.651968965933788,""
