"profile","profile_label","C","R","patterns","mechanism","n","rep","seed","method","truth","estimate","bias","se","vcov","elapsed_ms","observed_fraction","min_pair_count","observed_categories","psi_vcov_max_abs_error","error"
"tiny3x4","C = 3, R = 4",3,4,81,"complete",500,5,2161605,"available",0.825352712419042,0.8267123492039,0.00135963678485806,0.0125792029748792,0.000158236347483211,0,1,500,3,2.57498015965307e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"complete",500,5,2161605,"fiml",0.825352712419042,0.826712349203899,0.00135963678485773,0.0125792029748794,0.000158236347483214,1,1,500,3,2.98155597433514e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"complete",500,6,2161606,"available",0.825352712419042,0.840287058551321,0.0149343461322796,0.0117206160362287,0.000137372840268701,0,1,500,3,2.71050543121376e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"complete",500,6,2161606,"fiml",0.825352712419042,0.84028705855132,0.0149343461322787,0.0117206160362286,0.0001373728402687,2,1,500,3,3.52365706057789e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"complete",500,7,2161607,"available",0.825352712419042,0.813766322213928,-0.011586390205114,0.0137560845361527,0.000189229861765778,0,1,500,3,1.16551733542192e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"complete",500,7,2161607,"fiml",0.825352712419042,0.813766322213928,-0.0115863902051138,0.0137560845361527,0.000189229861765778,1,1,500,3,8.13151629364128e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"complete",500,8,2161608,"available",0.825352712419042,0.837095585618883,0.0117428731998414,0.0121368458941008,0.000147303028257152,0,1,500,3,1.21972744404619e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"complete",500,8,2161608,"fiml",0.825352712419042,0.837095585618883,0.0117428731998416,0.0121368458941008,0.000147303028257151,0,1,500,3,2.71050543121376e-20,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,1,3161601,"available",0.825352712419042,0.796685101069488,-0.028667611349554,0.0342401154858196,0.00117238550848226,0,0.76,80,3,1.95156391047391e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,1,3161601,"fiml",0.825352712419042,0.804010252075266,-0.0213424603437757,0.0334761367551092,0.00112065173204677,5,0.76,80,3,2.08166817117217e-17,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,2,3161602,"available",0.825352712419042,0.836515422940109,0.011162710521067,0.0247885040960865,0.000614469935321698,0,0.783333333333333,89,3,2.16840434497101e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,2,3161602,"fiml",0.825352712419042,0.843522382352261,0.0181696699332196,0.0246881357723988,0.000609504047916397,1,0.783333333333333,89,3,8.67361737988404e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,3,3161603,"available",0.825352712419042,0.835206929722527,0.00985421730348535,0.0261644175161436,0.000684576743959083,1,0.798333333333333,92,3,9.75781955236954e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,3,3161603,"fiml",0.825352712419042,0.834552954127613,0.00920024170857081,0.0248082801950549,0.000615450766236351,1,0.798333333333333,92,3,1.95156391047391e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,4,3161604,"available",0.825352712419042,0.803757197692043,-0.0215955147269992,0.0327090360721263,0.00106988104076766,0,0.758333333333333,81,3,2.16840434497101e-19,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,4,3161604,"fiml",0.825352712419042,0.787388504364554,-0.0379642080544876,0.033125068733073,0.00109727017857081,1,0.758333333333333,81,3,1.95156391047391e-18,""
"tiny3x4","C = 3, R = 4",3,4,81,"mcar",150,5,3161605,"available",0.825352712419042,0.850336724381004,0.0249840119619619,0.0233662554295989,0.000545981892801262,0,0.778333333333333,82,3,1.40946282423116e-18,""
