"target","R","n","coefficient","method","source","reps","valid_reps","coverage","miss_below","miss_above","mean_length","median_length","mean_estimate","bias","mean_se","mean_boot_reps_used"
0.8,5,40,"Fleiss","boot_t_fisher","Efron 1987 bootstrap-t",120,120,0.983333333333333,0.00833333333333333,0.00833333333333333,0.261699644846711,0.254333290042923,0.799190264779911,-0.000809735220088648,0.0615334045834185,149
0.8,5,40,"Fleiss","moss_arcsine","Moss 2024 transform",120,120,0.958333333333333,0.00833333333333333,0.0333333333333333,0.247038070721185,0.246188936686554,0.799190264779911,-0.000809735220088648,0.0615334045834185,NA
0.8,5,40,"Fleiss","moss_basic","Moss 2024 transform",120,120,0.916666666666667,0.00833333333333333,0.075,0.248926117459658,0.248103354888586,0.799190264779911,-0.000809735220088648,0.0615334045834185,NA
0.8,5,40,"Fleiss","moss_fisher","Moss 2024 transform",120,120,0.941666666666667,0.025,0.0333333333333333,0.258442770734663,0.259462093446882,0.799190264779911,-0.000809735220088648,0.0615334045834185,NA
0.9,2,10,"Conger","boot_basic","nonparametric bootstrap",120,120,0.466666666666667,0.0166666666666667,0.516666666666667,0.360652488024753,0.201005600019228,0.876458872630425,-0.023541127369575,0.0955563551116518,148.908333333333
0.9,2,10,"Conger","boot_bca","Efron 1987 BCa",120,120,0.608333333333333,0.00833333333333333,0.383333333333333,0.398375329191453,0.231490727352524,0.876458872630425,-0.023541127369575,0.0955563551116518,148.908333333333
0.9,2,10,"Conger","boot_percentile","nonparametric bootstrap",120,120,0.583333333333333,0.00833333333333333,0.408333333333333,0.360652488024753,0.201005600019228,0.876458872630425,-0.023541127369575,0.0955563551116518,148.908333333333
0.9,2,10,"Conger","boot_t","Efron 1987 bootstrap-t",120,75,0.72,0,0.28,0.860797663708456,0.513177144840853,0.876458872630425,-0.023541127369575,0.0955563551116518,148.973333333333
0.9,2,10,"Conger","boot_t_arcsine","Efron 1987 bootstrap-t",120,75,0.506666666666667,0.213333333333333,0.28,0.365604077021324,0.162256866421871,0.876458872630425,-0.023541127369575,0.0955563551116518,148.973333333333
0.9,2,10,"Conger","boot_t_fisher","Efron 1987 bootstrap-t",120,75,0.693333333333333,0.0266666666666667,0.28,0.362759740829047,0.236833186931448,0.876458872630425,-0.023541127369575,0.0955563551116518,148.973333333333
0.9,2,10,"Conger","moss_arcsine","Moss 2024 transform",120,120,0.583333333333333,0.0166666666666667,0.4,0.391258920065015,0.161384741447618,0.876458872630425,-0.023541127369575,0.0955563551116518,NA
0.9,2,10,"Conger","moss_basic","Moss 2024 transform",120,120,0.516666666666667,0,0.483333333333333,0.432326986333424,0.163994874305127,0.876458872630425,-0.023541127369575,0.0955563551116518,NA
0.9,2,10,"Conger","moss_fisher","Moss 2024 transform",120,120,0.591666666666667,0.0333333333333333,0.375,0.489757482033721,0.278279332305649,0.876458872630425,-0.023541127369575,0.0955563551116518,NA
0.9,2,20,"Conger","boot_basic","nonparametric bootstrap",120,120,0.666666666666667,0,0.333333333333333,0.32348955524956,0.282072274386639,0.881970884607612,-0.0180291153923885,0.086709647467488,149
0.9,2,20,"Conger","boot_bca","Efron 1987 BCa",120,120,0.708333333333333,0.00833333333333333,0.283333333333333,0.380367694554057,0.341826369328619,0.881970884607612,-0.0180291153923885,0.086709647467488,149
0.9,2,20,"Conger","boot_percentile","nonparametric bootstrap",120,120,0.716666666666667,0,0.283333333333333,0.32348955524956,0.282072274386639,0.881970884607612,-0.0180291153923885,0.086709647467488,149
0.9,2,20,"Conger","boot_t","Efron 1987 bootstrap-t",120,104,0.701923076923077,0,0.298076923076923,0.698720220687278,0.362795279223441,0.881970884607612,-0.0180291153923885,0.086709647467488,149
0.9,2,20,"Conger","boot_t_arcsine","Efron 1987 bootstrap-t",120,104,0.701923076923077,0,0.298076923076923,0.477091461317667,0.271726791045416,0.881970884607612,-0.0180291153923885,0.086709647467488,149
0.9,2,20,"Conger","boot_t_fisher","Efron 1987 bootstrap-t",120,104,0.682692307692308,0.0192307692307692,0.298076923076923,0.384700150425472,0.239141237416128,0.881970884607612,-0.0180291153923885,0.086709647467488,149
0.9,2,20,"Conger","moss_arcsine","Moss 2024 transform",120,120,0.725,0,0.275,0.347164329349518,0.297208069195115,0.881970884607612,-0.0180291153923885,0.086709647467488,NA
0.9,2,20,"Conger","moss_basic","Moss 2024 transform",120,120,0.708333333333333,0,0.291666666666667,0.362970755797434,0.303100056930357,0.881970884607612,-0.0180291153923885,0.086709647467488,NA
